"1092-
9/00",Fabricação de biscoitos e bolachas,3
"1093-
7/01",Fabricação de produtos derivados do cacau e de chocolates,3
"1093-
7/02","Fabricação de frutas cristalizadas, balas e semelhantes",3
"1094-
5/00",Fabricação de massas alimentícias,3
"1095-
3/00","Fabricação de especiarias, molhos, temperos e condimentos",3
"1096-
1/00",Fabricação de alimentos e pratos prontos,3
"1099-
6/01",Fabricação de vinagres,3
"1099-
6/02",Fabricação de pós alimentícios,2
"1099-
6/03",Fabricação de fermentos e leveduras,1
"1099-
6/04",Fabricação de gelo comum,3
"1099-
6/05","Fabricação de produtos para infusão (chá, mate, etc.)",3
"1099-
6/06",Fabricação de adoçantes naturais e artificiais,3
"1099-
6/07",Fabricação de alimentos dietéticos e complementos alimentares,3
"1099-
6/99",Fabricação de outros produtos alimentícios não especificados anteriormente,3
1111-9/01,Fabricação de aguardente de cana-de-açúcar,3
"1111-
9/02",Fabricação de outras aguardentes e bebidas destiladas,3
"1112-
7/00",Fabricação de vinho,3
"1113-
5/01","Fabricação de malte, inclusive malte uísque",3
"1113-
5/02",Fabricação de cervejas e chopes,3
"1121-
6/00",Fabricação de águas envasadas,3
"1122-
4/01",Fabricação de refrigerantes,3
"1122-
4/02",Fabricação de chá mate e outros chás prontos para consumo,3
"1122-
4/03","Fabricação de refrescos, xaropes e pós para refrescos, exceto refrescos de frutas",3
"1122-
4/04",Fabricação de bebidas isotônicas,3
"1122-
4/99",Fabricação de outras bebidas não alcoólicas não especificadas anteriormente,3
"1210-
7/00",Processamento industrial do fumo,3
"1220-
4/01",Fabricação de cigarros,2
"1220-
4/02",Fabricação de cigarrilhas e charutos,3
"1220-
4/03",Fabricação de filtros para cigarros,3
"1220-
4/99","Fabricação de outros produtos do fumo, exceto cigarros, cigarrilhas e charutos",3
"1311-
1/00",Preparação e fiação de fibras de algodão,3
"1312-
0/00","Preparação e fiação de fibras têxteis naturais, exceto algodão",3
