"4647-
8/02","Comércio atacadista de livros, jornais e outras publicações",3
"4649-
4/01",Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico,2
"4649-
4/02",Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico,3
"4649-
4/03","Comércio atacadista de bicicletas, triciclos e outros veículos recreativos",3
"4649-
4/04",Comércio atacadista de móveis e artigos de colchoaria,3
"4649-
4/05",Comércio atacadista de artigos de tapeçaria; persianas e cortinas,2
"4649-
4/06","Comércio atacadista de lustres, luminárias e abajures",2
"4649-
4/07","Comércio atacadista de filmes, CDs, DVDs, fitas e discos",1
"4649-
4/08","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar",3
"4649-
4/09","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com
atividade de fracionamento e acondicionamento associada",2
"4649-
4/10","Comércio atacadista de joias, relógios e bijuterias, inclusive pedras preciosas e
semipreciosas lapidadas",1
"4649-
4/99","Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não
especificados anteriormente",2
"4651-
6/01",Comércio atacadista de equipamentos de informática,1
"4651-
6/02",Comércio atacadista de suprimentos para informática,1
"4652-
4/00","Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e
comunicação",1
"4661-
3/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes
e peças",2
"4662-
1/00","Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e
construção; partes e peças",3
"4663-
0/00",Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,2
"4664-
8/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-
hospitalar; partes e peças",2
"4665-
6/00",Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,2
"4669-
9/01",Comércio atacadista de bombas e compressores; partes e peças,2
"4669-
9/99","Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente;
partes e peças",2
"4671-
1/00",Comércio atacadista de madeira e produtos derivados,3
"4672-
9/00",Comércio atacadista de ferragens e ferramentas,3
"4673-
7/00",Comércio atacadista de material elétrico,2
"4674-
5/00",Comércio atacadista de cimento,2
"4679-
6/01","Comércio atacadista de tintas, vernizes e similares",2
"4679-
6/02",Comércio atacadista de mármores e granitos,3
"4679-
6/03","Comércio atacadista de vidros, espelhos e vitrais",3
"4679-
6/04","Comércio atacadista especializado de materiais de construção não especificados
anteriormente",2
"4679-
6/99",Comércio atacadista de materiais de construção em geral,3
"4681-
8/01","Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de
petróleo, exceto lubrificantes, não realizado por transportador-revendedor-retalhista (TRR)",3
