"4789-
0/99",Comércio varejista de outros produtos não especificados anteriormente,2
"4911-
6/00",Transporte ferroviário de carga,3
"4912-
4/01",Transporte ferroviário de passageiros intermunicipal e interestadual,3
"4912-
4/02",Transporte ferroviário de passageiros municipal e em região metropolitana,3
"4912-
4/03",Transporte metroviário,3
"4921-
3/01","Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",3
"4921-
3/02","Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região
metropolitana",3
"4922-
1/01","Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em
região metropolitana",3
"4922-
1/02","Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",3
"4922-
1/03","Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional",3
"4923-
0/01",Serviço de táxi,3
"4923-
0/02",Serviço de transporte de passageiros - locação de automóveis com motorista,3
"4924-
8/00",Transporte escolar,3
"4929-
9/01","Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",3
"4929-
9/02","Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal,
interestadual e internacional",3
"4929-
9/03","Organização de excursões em veículos rodoviários próprios, municipal",3
"4929-
9/04","Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e
internacional",3
"4929-
9/99",Outros transportes rodoviários de passageiros não especificados anteriormente,2
"4930-
2/01","Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",3
"4930-
2/02","Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal,
interestadual e internacional",3
"4930-
2/03",Transporte rodoviário de produtos perigosos,3
"4930-
2/04",Transporte rodoviário de mudanças,3
"4940-
0/00",Transporte dutoviário,1
"4950-
7/00","Trens turísticos, teleféricos e similares",3
"5011-
4/01",Transporte marítimo de cabotagem - carga,3
"5011-
4/02",Transporte marítimo de cabotagem - passageiros,2
"5012-
2/01",Transporte marítimo de longo curso - carga,3
"5012-
2/02",Transporte marítimo de longo curso - passageiros,2
"5021-
1/01","Transporte por navegação interior de carga, municipal, exceto travessia",3
"5021-
1/02","Transporte por navegação interior de carga, intermunicipal, interestadual e internacional,
exceto travessia",3
"5022-
0/01","Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto
travessia",2
"5022-
0/02","Transporte por navegação interior de passageiros em linhas regulares, intermunicipal,
interestadual e internacional, exceto travessia",2
